ID	INDEX	LIST
4992	0	bringing salvation,saving
4993	0	to be of sound mind
4994	0	to admonish,to control,to curb,to disciple,to exhort earnestly,to hold one to his duty,to moderate,to restore one to his senses
4995	0	moderation,self-control
4996	0	discreetly,soberly,temperately,with sound mind
4997	0	self-control,sobriety,soundness of mind
4998	0	of a sound mind,self-controlled,temperate
4999	0	taverns
5000	0	Tabitha
5001	0	placed in order
5002	0	arranged,ordered
5003	0	to be afflicted,to feel afflicted,to toil heavily
5004	0	calamity,hardship,misery,trouble
5005	0	afflicted,wretched
5006	0	weight of a talent
5007	0	a pair of scales,a talent
5008	0	damsel,maiden
5009	0	a secret room,a storage chamber,a storeroom,secret room
5010	0	an arranging,arrangement,orderly
5011	0	brought low with grief,depressed,humble,lowly in spirit,of low degree
5012	0	humility,lowliness of mind,modesty
5013	0	bring low,to abase,to humble,to make low
5014	0	low estate,lowness
5015	0	agitated,to agitate,to be disquieted,to disquiet,to make restless,to stir up,to trouble
5016	0	commotion,disturbance
5017	0	commotion,stir,tumult
5018	0	of Tarsus
5019	0	Tarsus
5020	0	Tartarus
5021	0	to appoint,to ordain,to order,to put in order,to station
5022	0	bull,ox
5023	0	these,this,when,while
5024	0	even,in the same way,thus
5025	0	these,those
5026	0	that,this
5027	0	burial
5028	0	a grave,a sepulchre,burial,sepulchre
5029	0	hastily,perhaps,quickly,soon
5030	0	quickly,shortly
5031	0	quick,swift
5032	0	more quickly,more swiftly
5033	0	very quickly
5034	0	quickness,speed
5035	0	quickly,speedily
5036	0	fleet,quick,speedy
5037	0	also,and,both,even,then,whether
5038	0	wall
5039	0	infallible proof
5040	0	a little child
5041	0	bear children
5042	0	childbearing
5043	0	child,children,daughter,son,the child
5044	0	to bring up children
5045	0	a master craftsman,master of the craft
5046	0	brought to its end,finished,perfect,that which is perfect
5047	0	moral and spiritual perfection,the state of the more intelligent
5048	0	to accomplish,to complete,to finish,to make perfect
5049	0	completely,perfectly
5050	0	a completing,a perfecting,accomplishment,fulfilment
5051	0	a perfector,moral and spiritual perfection,the state of the more intelligent
5052	0	bring fruit to perfection
5053	0	bring to and end,close,come to an end,died,ending,to finish,to have an end or close
5054	0	death,decease,the end of life
5055	0	to accomplish,to bring to a close,to end,to finish,to fulfil
5056	0	end,termination
5057	0	Levite,publican
5058	0	place of toll,toll house
5059	0	a prodigy,miracle,portent
5060	0	Tertius
5061	0	Tertullus
5062	0	forty
5063	0	forty years old,of forty years
5064	0	four
5065	0	fourteenth
5066	0	on the fourth day
5067	0	the fourth
5068	0	quadrangular,square
5069	0	quaternion
5070	0	four thousand
5071	0	four hundred
5072	0	lasting four months,of four months
5073	0	fourfold,quadruple
5074	0	a fourfooted animal
5075	0	be tetrarch,tetrarch
5076	0	Tetrarch
5077	0	reduce to ashes
5078	0	art,craft,occupation
5079	0	an artificer,craftsman
5080	0	to become liquid,to make liquid,to melt
5081	0	at a distance and clearly
5082	0	of so great a size,of so great an age,so old,so young,such and so great
5083	0	guard,guards,take care of,to attend to carefully,to guard
5084	0	a keeping,a watching
5085	0	Tiberias
5086	0	Tiberius
5087	0	placed,to place,to put,to set
5088	0	born,to bear,to bring forth,to produce
5089	0	to pluck,to pluck off
5090	0	Timaeus
5091	0	fix the value,to estimate,to have in honour,to honour,to revere,venerate
5092	0	a fixed portion,a valuing by which the price is fixed,deference,reverence
5093	0	as of great price,especially dear,esteemed,held in honour,precious
5094	0	costliness,excellence,preciousness,worth
5095	0	Timotheus,Timothy
5096	0	Timon
5097	0	to avenge,to be a guardian of honor,to be the avenger of honour
5098	0	a rendering help,assistance,penalty,punishment,vengeance
5099	0	suffer punishment,to pay penalty
5100	0	a certain,a certain of,a certain one,a while,by a certain one,by anyone,certain,some,some time,someone
5101	0	to which,what,whereunto,which,who,whom,why
5102	0	a title
5103	0	Titus
5104	0	certainly,truly
5105	0	consequently,for which reason,therefore,wherefore then
5106	0	accordingly,then,therefore
5107	0	such
5108	0	of this kind or sort,such as this
5109	0	a wall
5110	0	birthing,usury
5111	0	to be bold,to bear,to bear one's self boldly,to deal boldly,to endure
5112	0	more boldly
5113	0	a daring man
5114	0	sharper
5115	0	a bow
5116	0	topaz
5117	0	city,district,place,village
5118	0	so great,so long,so many
5119	0	at that time,then,thus
5120	0	his
5121	0	contrariwise,on the contrary
5122	0	by name
5123	0	that is
5124	0	that,this
5125	0	these
5126	0	this
5127	0	of this one
5128	0	these,to them
5129	0	to these,to this one
5130	0	of these,these,this
5131	0	male goat
5132	0	a stand,a table
5133	0	a banker,a broker,a money changer
5134	0	a wound
5135	0	to wound
5136	0	to bend back the neck of a victim,to expose,to lay bare,to uncover
5137	0	to be ready to incur the most imminent peril to life
5138	0	rocky,rough
5139	0	Trachonitis
5140	0	three
5141	0	to be afraid,to fear,to tremble
5142	0	to bring up,to feed,to nourish
5143	0	ran,to run
5144	0	thirty
5145	0	three hundred
5146	0	a thistle,thistle
5147	0	a path,a worn way,path,worn way
5148	0	a space of three years
5149	0	make a shrill cry,to gnash,to grind one's teeth,to squeak
5150	0	a space of three months,of three months
5151	0	three times,thrice
5152	0	the third story
5153	0	three thousand
5154	0	nine in the morning,the third
5155	0	of hair
5156	0	a quaking with fear,a trembling with fear
5157	0	a turning of the heavenly bodies
5158	0	a fashion,a manner,a way,character,deportment,manner,manner of life
5159	0	to endure one's character
5160	0	food,nourishment
5161	0	Trophimus
5162	0	a nurse
5163	0	a path,a rut,a track,a track of a wheel
5164	0	a wheel
5165	0	a deep dish
5166	0	to gather in,to gather the harvest
5167	0	turtledove
5168	0	a hole,an animal gate,eye of the needle
5169	0	a hole,an animal gate,eye of the needle
5170	0	Tryphena
5171	0	to live delicately,to live luxuriously
5172	0	effeminate,luxurious living,softness
5173	0	Tryphosa
5174	0	Troas
5175	0	Trogyllium
5176	0	to eat
5177	0	to chance,to chance to be,to fall out,to happen,to hit the mark
5178	0	to beat the timbrel,to torture with the tympanum
5179	0	a figure formed by a blow,mark,to print
5180	0	to beat with a fist,to disquiet one's conscience,to smite with a whip,to strike with a staff
5181	0	Tyrannus
5182	0	to be troubled in mind,to disquieted,to disturb,to trouble
5183	0	of Tyre
5184	0	Tyre
5185	0	blind,confused,mentally blind
5186	0	to blind,to blunt the mental discernment,to darken the mind,to make blind
5187	0	beclouded,to blind with pride,to raise a smoke,to wrap in a mist
5188	0	to cause or emit smoke,to raise a smoke,to smoke
5189	0	tempestuous
5190	0	Tychicus
5191	0	hyacinth,of a red colour bordering on black
5192	0	Hyacinth
5193	0	glassy,of glass
5194	0	glass
5195	0	outrageously,to act insolently and shamefully towards one,to be insolent,to behave insolently,to treat shamefully,wantonly
5196	0	an affront,an injury,an insult,insolence
5197	0	an insolent man
5198	0	to be in good health,to be sound,to be well
5199	0	sound,soundly,to make one whole
5200	0	damp,full of sap,green,moist,wet
5201	0	a water jar,a waterpot
5202	0	to drink water
5203	0	suffering from dropsy
5204	0	water,with water
5205	0	rain
5206	0	adoption,adoption as children,adoption as sons
5207	0	a pupil,a pupil of,a son,a son of,offspring of men,pupil,servant,servants of,son,the son of
5208	0	a forest,a wood,felled wood
5209	0	for your sakes,of you,to you,ye,you,you all
5210	0	ye,ye yourselves,you,you all,you all are,you are,your
5211	0	Hymenaeus
5212	0	you,yours
5213	0	to you,to you all,ye,you,you all,your
5214	0	to sing,to sing a hymn,to sing hymns to,to sing the praise of
5215	0	a hymn,a sacred song,a song in tithe praise
5216	0	for you,of you,of you all,of yours,you
5217	0	dapart,to bring under,to depart,to go,to go away,to lead under
5218	0	compliance,obedience,submission
5219	0	to harken,to listen
5220	0	under
5221	0	to go to meet,to meet
5222	0	meet,to go to meet
5223	0	goods,possessions,property,wealth
5224	0	goods,possessions,property,wealth
5225	0	to be,to begin,to make a beginning
5226	0	to give way,to yield
5227	0	an adversary,contrary to,opposed to,opposite to
5228	0	beyond,for the sake of,in behalf of,more,more than,on behalf of,over
5229	0	to be exalted,to be haughty,to lift up over some thing
5230	0	beyond the bloom or prime of life,overripe
5231	0	above
5232	0	to grow exceedingly,to increase beyond measure
5233	0	to step beyond,to step over
5234	0	above measure
5235	0	to exceed,to excel,to surpass,to transcend
5236	0	beyond measure,excellence,superiority
5237	0	to not attend to,to overlook,to take no notice of
5238	0	beyond
5239	0	stretch beyond
5240	0	to overflow,to pour out beyond measure,to run over
5241	0	to intercede
5242	0	to be superior,to overtop,to rise above,to stand out
5243	0	arrogance,haughtiness,pride
5244	0	conspicuous above others,haughty,show one's self above others
5245	0	to be more than a conqueror,to gain a surpassing victory
5246	0	overswollen
5247	0	elevation,pre-eminence,superiority
5248	0	to abound beyond measure,to abound exceedingly,to enjoy abundantly,to overflow
5249	0	beyond measure,exceedingly
5250	0	to be exceedingly abundant,to overflow,to possess in excess
5251	0	exalted beyond measure,to be lifted up with pride,to carry one's self loftily,to extol most highly
5252	0	to think more highly of one's self than is proper
5253	0	upper room
5254	0	to hold under,to place underneath,to put under,to undergo
5255	0	giving ear,obedient
5256	0	to act as a rower,to minister,to render services,to row
5257	0	an assistant,servant,subordinate rower
5258	0	sleep
5259	0	by,under
5260	0	to induce to give false testimony,to instigate,to instruct privately
5261	0	a writing copy,an example
5262	0	a pattern,a sample,an example
5263	0	to show by words and arguments
5264	0	to receive
5265	0	to be shod with,to bind on,to shod
5266	0	a sandal,sandal
5267	0	liable,one who lost his suit
5268	0	a beast of burden,an ass,under the yoke
5269	0	to undergird
5270	0	under,underneath
5271	0	to feign,to pretend,to simulate
5272	0	dissimulation,hypocrisy
5273	0	a dissembler,a hypocrite,a pretender,hypocrite
5274	0	to assume,to suppose,to take up and carry away
5275	0	to be left behind,to leave behind
5276	0	wine vat
5277	0	to leave,to leave behind
5278	0	to bear bravely and calmly,to endure,to remain,to tarry behind
5279	0	to be reminded,to remember
5280	0	a reminding,remembrance
5281	0	constancy,endurance,steadfastness
5282	0	to suppose,to surmise
5283	0	surmising
5284	0	to sail close by
5285	0	to blow softly,to blow underneath
5286	0	a footstool
5287	0	assurance,confidence,firm trust,foundation,substructure
5288	0	let down,lower,to be unwilling to utter from fear,to draw back,to shrink from declaring
5289	0	the timidity of one stealthily retreating
5290	0	to return,to turn about,to turn back
5291	0	to spread under,to strew
5292	0	subjection
5293	0	to arrange under,to be subject,to obey,to put in subjection,to subject,to subject one's self,to subordinate
5294	0	to place under,to suggest,to supply
5295	0	to run under
5296	0	a pattern,a sketch,an example,an outline
5297	0	bear up,to bear patiently,to endure
5298	0	to go back,to withdraw
5299	0	to beat black and blue,to beat one out,to wear one out
5300	0	swine
5301	0	Hyssop
5302	0	to be inferior,to come late,to fail,to suffer want
5303	0	deficiency,destitution
5304	0	poverty
5305	0	after this,afterward,coming after,lastly,later,latter,the second
5306	0	after this,afterward,coming after,lastly,later,latter,the second
5307	0	woven
5308	0	exalted,high,lofty
5309	0	to be high minded,to be proud
5310	0	highest,most high
5311	0	height
5312	0	to exalt,to lift up on high
5313	0	elevated,height
5314	0	a glutton,a voracious man,gluttonous
5315	0	to eat
5316	0	appeared,to appear,to be seen,to shed light
5317	0	Phalec
5318	0	apparent,clearly,evident,known,manifest,manifestly,openly,plainly
5319	0	to be plainly recognised,to be thoroughly understood,to become known,to make known,to make manifest
5320	0	clearly,manifestly,openly,plainly
5321	0	manifestation
5322	0	a torch
5323	0	Phanuel
5324	0	to cause to appear,to expose to view,to make visible,to show
5325	0	display,pomp,show,showy appearance
5326	0	a spectre,an apparition,an appearance
5327	0	a ravine,a valley
5328	0	Pharaoh
5329	0	Phares
5330	0	Pharisee
5331	0	pharmasy,poisoning,the administering of drugs
5332	0	one who prepares or uses remedies,pharmasist,physician
5333	0	medication
5334	0	the disclosure of secret crime
5335	0	to affirm,to allege
5336	0	a crib,a livestock feeding bin,a manger
5337	0	of no account,worthless
5338	0	light
5339	0	to abstain,to spare
5340	0	sparingly
5341	0	a travelling cloke
5342	0	to bear,to bring,to bring forward,to bring to,to carry
5343	0	fled,to flee,to flee away,to seek safety by flight
5344	0	Felix
5345	0	fame,report
5346	0	daclaring,declared,to declare,to say
5347	0	Festus
5348	0	anticipate,arrive at,attain to,precede,to come before,to come to,to reach
5349	0	corruptible,perishing
5350	0	to cry,to give out a sound
5351	0	to corrupt,to destroy
5352	0	autumn trees
5353	0	musical sound
5354	0	to envy
5355	0	envy,for envy
5356	0	corrupt,corruption,destruction,perishing
5357	0	a broad shallow bowl,a deep saucer
5358	0	loving goodness
5359	0	Philadelphia
5360	0	brotherly love
5361	0	loving brother,loving like a sibling,loving sister
5362	0	loving her husband
5363	0	benevolence,love of mankind
5364	0	humanely,kindly
5365	0	avarice,love of money
5366	0	avarice,loving money
5367	0	self love,selfish
5368	0	loved,to love,to show signs of love
5369	0	loving pleasure
5370	0	
5371	0	Philemon
5372	0	Philetus
5373	0	friendship
5374	0	Philippians
5375	0	Philippi
5376	0	of Philip,Philip,Philippi
5377	0	loving God
5378	0	Philologus
5379	0	eagerness to contend,love of strife
5380	0	contentious,fond of strife
5381	0	hospitality,love to strangers
5382	0	generous to guests,hospitable
5383	0	to aspire to pre-eminence,to desire to be first
5384	0	an associate,friend,to be friendly
5385	0	love of wisdom
5386	0	philosopher
5387	0	loving affection,loving tenderly,prone to love
5388	0	loving one's children
5389	0	to be ambitious,to be fond of honour
5390	0	in a friendly manner,kindly
5391	0	friendly,kind
5392	0	to be kept in check,to become speechless,to make speechless,to muzzle,to reduce to silence,to stop the mouth
5393	0	Phlegon
5394	0	to burn up,to ignite,to set on fire
5395	0	a flame
5396	0	prate,talk idly,to utter nonsense
5397	0	babbling,garrulous,trifling
5398	0	affected with fear,formidable,inspiring fear,terrible,timid
